section_id,freq,sign,actual,actual_breakdown,canon,canon_breakdown,canon_meaning,canon_places,new,new_breakdown
5,2,=,canduu,sand+*UNKNOWN*,,,,,,
5,1,=,cangoi,sand+*UNKNOWN*,,,,,,
5,1,=,canvia,sand+*UNKNOWN*,,,,,,
5,1,=,canviu,sand+*UNKNOWN*,,,,,,
5,2,=,carnie,turn+*UNKNOWN*,,,,,,
5,2,=,casrie,ridicule+*UNKNOWN*,,,,,,
5,1,!=,ceacko,*UNKNOWN*+soak-up,,,,,,
5,6,=,cikrie,awake+*UNKNOWN*,,,,,,
5,1,!=,cimfua,moist+*UNKNOWN*,,,,,,
5,1,=,cinbedpu,sexual+*UNKNOWN*,,,,,,
5,2,=,clavia,long+*UNKNOWN*,,,,,,
5,1,!=,cleduo,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,clukue,full+*UNKNOWN*,,,,,,
5,1,=,clumildo,full+*UNKNOWN*,,,,,,
5,3,=,clutorpuo,full+short+*UNKNOWN*,,,,,,
5,1,=,cmabelsonpro,small+*UNKNOWN*+soldier+oppose,,,,,,
5,1,!=,cmabii,small+*UNKNOWN*,,,,,,
5,1,=,cmaclafo,small+*UNKNOWN*,,,,,,
5,3,!=,cmamoa,small+*UNKNOWN*,,,,,,
5,5,=,cmanirli,small+*UNKNOWN*,,,,,,
5,18,=,cmaredro,small+*UNKNOWN*,,,,,,
5,34,=,cmasitci,small+*UNKNOWN*,,,,,,
5,1,=,cmedia,name+*UNKNOWN*,,,,,,
5,1,=,cnitetri,emotion+*UNKNOWN*,,,,,,
5,8,=,coirpozfa,deep+*UNKNOWN*,,,,,,
5,1,=,conblekue,deep+weak+*UNKNOWN*,,,,,,
5,8,=,cortakma,pain+*UNKNOWN*,,,,,,
5,2,=,coryrue,pain+*UNKNOWN*,,,,,,
5,1,=,ctigoi,eat+*UNKNOWN*,,,,,,
5,2,=,cutkiu,chest+*UNKNOWN*,,,,,,
5,2,!=,cutvao,*chest+*UNKNOWN*,,,,,,
5,10,=,damgoi,smoke+*UNKNOWN*,,,,,,
5,1,!=,damkaa,smoke+*UNKNOWN*,,,,,,
5,2,=,dansyfordi,dance+*UNKNOWN*,,,,,,
5,1,=,dansygrokru,dance+*UNKNOWN*+curve,,,,,,
5,20,=,dargoi,far+*UNKNOWN*,,,,,,
5,1,!=,darkaa,far+*UNKNOWN*,,,,,,
5,2,=,datyzakra,other+*UNKNOWN*,,,,,,
5,2,=,dekdua,*10+*UNKNOWN*,,,,,,
5,1,=,detrui,date+*UNKNOWN*,,,,,,
5,1,=,diagru,*UNKNOWN*+grain,,,,,,
5,2,=,dislygrupa,*UNKNOWN*+*UNKNOWN*,,,,,,
5,2,=,dislysitfa,*UNKNOWN*+*UNKNOWN*,,,,,,
5,2,=,disponma,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,diugru,*UNKNOWN*+grain,,,,,,
5,1,!=,djadaa,food+*UNKNOWN*,,,,,,
5,3,!=,dotfui,German+*UNKNOWN*,,,,,,
5,1,=,dradio,correct+*UNKNOWN*,,,,,,
5,1,=,drarua,correct+*UNKNOWN*,,,,,,
5,1,=,drastaga,correct+*UNKNOWN*,,,,,,
5,4,=,duobla,*UNKNOWN*+blue,,,,,,
5,1,=,duodja,*UNKNOWN*+food,,,,,,
5,2,=,duopli,*UNKNOWN*+use,,,,,,
5,3,=,durbiesni,winter+*UNKNOWN*+sign,,,,,,
5,2,=,durmio,winter+*UNKNOWN*,,,,,,
5,1,=,durpozfa,winter+*UNKNOWN*,,,,,,
5,10,=,duvrai,*UNKNOWN*+superlative,,,,,,
5,1,=,dzokanra,*UNKNOWN*+*UNKNOWN*,,,,,,
5,40,=,fadgoi,ordinary+*UNKNOWN*,,,,,,
5,2,!=,fagtcidi,*fire+*UNKNOWN*,,,,,,
5,1,=,fanbedgoi,sail+crew+*UNKNOWN*,,,,,,
5,20,=,fangoi,sail+*UNKNOWN*,,,,,,
5,2,!=,fangoi,sail+*UNKNOWN*,,,,,,
5,2,=,fantatro,sail+*UNKNOWN*,,,,,,
5,1,!=,fantenri,sail+*UNKNOWN*,,,,,,
5,2,=,fantombildo,sail+*UNKNOWN*+*UNKNOWN*,,,,,,
5,2,=,fantrana,sail+*UNKNOWN*,,,,,,
5,4,=,farbru,direction+brush,,,,,,
5,2,=,farbrumerji,direction+brush+*UNKNOWN*,,,,,,
5,2,=,farbrusuo,direction+brush+*UNKNOWN*,,,,,,
5,2,=,farsomsua,direction+sow+*UNKNOWN*,,,,,,
5,2,?=,farsomymerji,direction+sow+*UNKNOWN*,,,,,,
5,2,=,fatria,reverse+*UNKNOWN*,,,,,,
5,1,=,felcko,*UNKNOWN*+soak-up,,,,,,
5,1,!=,felmao,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,fiakra,*UNKNOWN*+source,,,,,,
5,1,=,fiasko,*UNKNOWN*+cord,,,,,,
5,1,!=,fiirgei,*UNKNOWN*+happy,,,,,,
5,1,=,firbiu,face+*UNKNOWN*,,,,,,
5,16,=,fitrua,offer+*UNKNOWN*,,,,,,
5,1,=,fodlia,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,folfunrui,*UNKNOWN*+luck+*UNKNOWN*,,,,,,
5,1,=,folkru,*UNKNOWN*+curve,,,,,,
5,2,=,fomduo,foam+*UNKNOWN*,,,,,,
5,4,!=,fomkua,foam+*UNKNOWN*,,,,,,
5,3,=,fordykla,*UNKNOWN*+come,,,,,,
5,1,!=,formorti,*UNKNOWN*+*UNKNOWN*,,,,,,
5,8,=,fortia,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,foskoi,*UNKNOWN*+edge,,,,,,
5,1,=,fosynengoi,**UNKNOWN*+energy+*UNKNOWN*,,,,,,
5,1,=,frefelprano,fertile+*UNKNOWN*+*UNKNOWN*,,,,,,
5,2,=,fregoi,fertile+*UNKNOWN*,,,,,,
5,1,!=,frutoa,frown+*UNKNOWN*,,,,,,
5,1,=,furdanse,rotten+*UNKNOWN*,,,,,,
5,1,=,furmoi,rotten+-th,,,,,,
5,9,=,galdiu,high+*UNKNOWN*,,,,,,
5,1,=,galydri,**UNKNOWN*+sad,,,,,,
5,2,=,ganfua,broad+*UNKNOWN*,,,,,,
5,9,=,gangoi,broad+*UNKNOWN*,,,,,,
5,1,!=,gangoi,broad+*UNKNOWN*,,,,,,
5,4,=,gantulmio,broad+swallow+*UNKNOWN*,,,,,,
5,2,=,garfua,rail+*UNKNOWN*,,,,,,
5,1,=,garsange,rail+*UNKNOWN*,,,,,,
5,1,=,gensacduo,*grammar+honest+*UNKNOWN*,,,,,,
5,13,=,gradanse,gram+*UNKNOWN*,,,,,,
5,1,=,graditca,gram+*UNKNOWN*,,,,,,
5,4,=,gramia,gram+*UNKNOWN*,,,,,,
5,3,=,grimui,group+*UNKNOWN*,,,,,,
5,2,=,grogro,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,gromursi,*UNKNOWN*+*UNKNOWN*,,,,,,
5,6,!=,grositci,*UNKNOWN*+*UNKNOWN*,,,,,,
5,2,=,gudcanspe,*industry+sand+married,,,,,,
5,1,=,gurfia,roll+*UNKNOWN*,,,,,,
5,12,=,janjua,shoulder+*UNKNOWN*,,,,,,
5,1,=,jelfio,burn+*UNKNOWN*,,,,,,
5,2,=,jmikue,understand+*UNKNOWN*,,,,,,
5,2,=,jmisia,understand+*UNKNOWN*,,,,,,
5,7,=,junfua,know+*UNKNOWN*,,,,,,
5,1,=,kackue,count+*UNKNOWN*,,,,,,
5,1,=,kaclua,count+*UNKNOWN*,,,,,,
5,1,=,kacrua,count+*UNKNOWN*,,,,,,
5,1,=,kadkue,*dim+*UNKNOWN*,,,,,,
5,1,=,kakbatmi,*weep+*UNKNOWN*,,,,,,
5,1,=,kakdjeta,*weep+*UNKNOWN*,,,,,,
5,1,!=,kalmao,eye+*UNKNOWN*,,,,,,
5,1,!=,kalroa,eye+*UNKNOWN*,,,,,,
5,2,=,kamsanduo,quality-of+Spanish+*UNKNOWN*,,,,,,
5,3,=,kanfadria,with+ordinary+*UNKNOWN*,,,,,,
5,2,=,kapdia,*pelt+*UNKNOWN*,,,,,,
5,1,=,kartysrosia,*UNKNOWN*+store+*UNKNOWN*,,,,,,
5,1,=,kasgoi,*chaotic+*UNKNOWN*,,,,,,
5,1,!=,kasgoi,*chaotic+*UNKNOWN*,,,,,,
5,1,=,kerpuo,ear+*UNKNOWN*,,,,,,
5,2,=,kinclefio,cinema+*UNKNOWN*+*UNKNOWN*,,,,,,
5,4,=,kingoi,cinema+*UNKNOWN*,,,,,,
5,1,=,kinkue,cinema+*UNKNOWN*,,,,,,
5,1,=,kiucti,*UNKNOWN*+eat,,,,,,
5,1,=,kiuklu,*UNKNOWN*+culture,,,,,,
5,1,=,kledyfio,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,kleviadja,class+*UNKNOWN*+food,,,,,,
5,3,=,klumroza,culture+*UNKNOWN*,,,,,,
5,1,=,kocduo,**UNKNOWN*+*UNKNOWN*,,,,,,
5,1,%=,kontroli,cone+*UNKNOWN*,,,,,,
5,4,=,korsiu,edge+*UNKNOWN*,,,,,,
5,2,=,kuista,*UNKNOWN*+remain,,,,,,
5,3,=,kuisti,*UNKNOWN*+cease,,,,,,
5,2,=,kuktcarua,delicious+city+*UNKNOWN*,,,,,,
5,1,=,kukygoi,delicious+*UNKNOWN*,,,,,,
5,2,=,kunkatca,mineral+*UNKNOWN*,,,,,,
5,1,=,kuodja,*UNKNOWN*+food,,,,,,
5,3,=,kursia,square+*UNKNOWN*,,,,,,
5,1,=,kuvduo,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,labyredro,white+*UNKNOWN*,,,,,,
5,2,=,lekyjmisia,cold+understand+*UNKNOWN*,,,,,,
5,2,=,leltue,*UNKNOWN*+*UNKNOWN*,,,,,,
5,3,=,leplai,*UNKNOWN*+quantity,,,,,,
5,2,=,lerbatmi,letteral+*UNKNOWN*,,,,,,
5,2,=,liaspa,*UNKNOWN*+plant,,,,,,
5,5,=,logcirna,**UNKNOWN*+*UNKNOWN*,,,,,,
5,2,=,loglycirna,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,loglycirna,*UNKNOWN*+*UNKNOWN*,,,,,,
5,2,=,lumbedkua,*wash+crew+*UNKNOWN*,,,,,,
5,1,=,lundio,satellite+*UNKNOWN*,,,,,,
5,1,=,lustie,condense+*UNKNOWN*,,,,,,
5,2,=,makria,magnet+*UNKNOWN*,,,,,,
5,2,=,malcie,derogative+*UNKNOWN*,,,,,,
5,8,=,mamclijuo,mother+learn+*UNKNOWN*,,,,,,
5,2,=,mantia,dark+*UNKNOWN*,,,,,,
5,4,=,matbru,*fit+brush,,,,,,
5,2,=,matbrumerji,*fit+brush+*UNKNOWN*,,,,,,
5,2,=,matbrusuo,*fit+brush+*UNKNOWN*,,,,,,
5,2,=,matmymatma,*UNKNOWN*+*UNKNOWN*,,,,,,
5,2,=,matmymatma,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,matriuski,fit+*UNKNOWN*+describe,,,,,,
5,2,=,matsomsua,fit+sow+*UNKNOWN*,,,,,,
5,2,=,matsomymerji,*fit+sow+*UNKNOWN*,,,,,,
5,1,=,matsui,fit+*UNKNOWN*,,,,,,
5,8,=,mekcui,MEX+*UNKNOWN*,,,,,,
5,6,=,mekykiu,MEX+*UNKNOWN*,,,,,,
5,2,=,mendia,mind+*UNKNOWN*,,,,,,
5,21,=,merfua,American+*UNKNOWN*,,,,,,
5,6,=,merkurdio,American+square+*UNKNOWN*,,,,,,
5,1,=,molcytroku,*UNKNOWN*+*UNKNOWN*,,,,,,
5,8,=,monbia,pattern+*UNKNOWN*,,,,,,
5,1,=,mozfui,**UNKNOWN*+*UNKNOWN*,,,,,,
5,8,=,mozmia,*UNKNOWN*+*UNKNOWN*,,,,,,
5,3,=,mozmiatci,*UNKNOWN*+*UNKNOWN*+tool,,,,,,
5,2,=,mrenyclika,*UNKNOWN*+mossy,,,,,,
5,10,=,mresua,measure+*UNKNOWN*,,,,,,
5,11,=,mrotsumue,dead+thick+*UNKNOWN*,,,,,,
5,1,=,mucmue,spoon+*UNKNOWN*,,,,,,
5,1,=,muesli,*UNKNOWN*+oscillate,,,,,,
5,1,=,muisto,*UNKNOWN*+constant,,,,,,
5,2,=,muoblo,*UNKNOWN*+boat,,,,,,
5,1,=,muocko,*UNKNOWN*+soak-up,,,,,,
5,1,=,muotcu,*UNKNOWN*+need,,,,,,
5,1,=,musmio,Islamic+*UNKNOWN*,,,,,,
5,1,=,muvbrili,move+*UNKNOWN*,,,,,,
5,2,=,nabckocitlu,*bread+soak-up+*UNKNOWN*,,,,,,
5,1,=,nabyrepdui,*bread+harvest+*UNKNOWN*,,,,,,
5,1,=,naistuka,*nation+*UNKNOWN*,,,,,,
5,1,=,najlepsie,orange+*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,nalcui,other-than-+*UNKNOWN*,,,,,,
5,1,=,nazbypafko,nose+*UNKNOWN*,,,,,,
5,2,=,nedfui,**UNKNOWN*+*UNKNOWN*,,,,,,
5,14,=,nengoi,energy+*UNKNOWN*,,,,,,
5,1,=,nengoisia,energy+*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,nensuo,energy+*UNKNOWN*,,,,,,
5,4,!=,nerduo,in+*UNKNOWN*,,,,,,
5,1,=,niebla,*UNKNOWN*+blue,,,,,,
5,4,=,nirdynazbi,*UNKNOWN*+nose,,,,,,
5,2,=,nirprati,nerve+*UNKNOWN*,,,,,,
5,1,=,norvia,not-particularly-+*UNKNOWN*,,,,,,
5,1,=,norviacko,not-particularly-+*UNKNOWN*+soak-up,,,,,,
5,1,=,noryrusfaslyduo,not-particularly-+gray+*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,notcie,message+*UNKNOWN*,,,,,,
5,1,=,notvia,*message+*UNKNOWN*,,,,,,
5,6,=,nurgrarispe,secure+gram+*UNKNOWN*,,,,,,
5,1,=,nurjanto,secure+*UNKNOWN*,,,,,,
5,1,=,nurklini,secure+*UNKNOWN*,,,,,,
5,2,=,nurpifsiukra,secure+prisoner+*UNKNOWN*+source,,,,,,
5,1,=,nurpio,secure+*UNKNOWN*,,,,,,
5,1,=,nursansio,secure+Spanish+*UNKNOWN*,,,,,,
5,5,=,nursie,secure+*UNKNOWN*,,,,,,
5,1,!=,nursudna,secure+*UNKNOWN*,,,,,,
5,4,=,palgoi,profit+*UNKNOWN*,,,,,,
5,2,=,parcio,climb+*UNKNOWN*,,,,,,
5,1,=,patnakso,protest+*UNKNOWN*,,,,,,
5,6,=,perpue,pear+*UNKNOWN*,,,,,,
5,5,=,pinduo,level+*UNKNOWN*,,,,,,
5,3,!=,piurmao,*UNKNOWN*+*UNKNOWN*,,,,,,
5,5,=,placia,plan+*UNKNOWN*,,,,,,
5,2,=,portui,sequence+*UNKNOWN*,,,,,,
5,1,=,pozybli,**UNKNOWN*+block,,,,,,
5,2,=,pragoi,produce+*UNKNOWN*,,,,,,
5,2,=,pravia,produce+*UNKNOWN*,,,,,,
5,1,=,premio,person+*UNKNOWN*,,,,,,
5,8,=,pretua,person+*UNKNOWN*,,,,,,
5,16,=,prigoi,print+*UNKNOWN*,,,,,,
5,5,=,pubcue,**UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,puorpre,**UNKNOWN*+person,,,,,,
5,1,=,purcytrida,past+*UNKNOWN*,,,,,,
5,1,=,purpue,past+*UNKNOWN*,,,,,,
5,1,?=,rapcea,repeat+*UNKNOWN*,,,,,,
5,3,=,recrue,meat+*UNKNOWN*,,,,,,
5,1,=,recykambi,*meat+*UNKNOWN*,,,,,,
5,4,=,resduo,*reptile+*UNKNOWN*,,,,,,
5,1,=,rinduo,reason+*UNKNOWN*,,,,,,
5,6,=,rispybiu,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,ritystuka,*British+*UNKNOWN*,,,,,,
5,1,=,riucko,*UNKNOWN*+soak-up,,,,,,
5,1,!=,rojmao,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,rulresfu,flower+*UNKNOWN*,,,,,,
5,19,=,sacduo,*honest+*UNKNOWN*,,,,,,
5,1,=,sacvia,*honest+*UNKNOWN*,,,,,,
5,4,=,sacydonsu,honest+*UNKNOWN*,,,,,,
5,1,=,salgrekua,slide+pass-through+*UNKNOWN*,,,,,,
5,1,=,sandui,Spanish+*UNKNOWN*,,,,,,
5,1,=,sangui,Spanish+*UNKNOWN*,,,,,,
5,1,=,selkunbiu,2nd-place-of+mineral+*UNKNOWN*,,,,,,
5,1,=,selrua,2nd-place-of+*UNKNOWN*,,,,,,
5,3,=,selsia,2nd-place-of+*UNKNOWN*,,,,,,
5,1,=,sicycefli,west+*UNKNOWN*,,,,,,
5,10,=,sifdui,**UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,simviu,mutual+*UNKNOWN*,,,,,,
5,1,=,sintio,stage+*UNKNOWN*,,,,,,
5,2,=,sizduo,idea-of+*UNKNOWN*,,,,,,
5,2,=,skucue,express+*UNKNOWN*,,,,,,
5,1,!=,smamao,quiet+*UNKNOWN*,,,,,,
5,1,=,smarua,quiet+*UNKNOWN*,,,,,,
5,2,=,smarue,quiet+*UNKNOWN*,,,,,,
5,3,=,smicue,similar+*UNKNOWN*,,,,,,
5,1,=,smidonsu,similar+*UNKNOWN*,,,,,,
5,4,=,smigoi,similar+*UNKNOWN*,,,,,,
5,2,=,smikua,similar+*UNKNOWN*,,,,,,
5,2,=,smiprano,similar+*UNKNOWN*,,,,,,
5,2,=,snedua,dream+*UNKNOWN*,,,,,,
5,7,=,snigoi,sign+*UNKNOWN*,,,,,,
5,1,=,snikue,sign+*UNKNOWN*,,,,,,
5,2,=,solrykiu,solar+*UNKNOWN*,,,,,,
5,1,=,somkue,sow+*UNKNOWN*,,,,,,
5,2,=,somsua,sow+*UNKNOWN*,,,,,,
5,4,=,sonria,soldier+*UNKNOWN*,,,,,,
5,1,=,spabia,plant+*UNKNOWN*,,,,,,
5,2,=,stelio,list+*UNKNOWN*,,,,,,
5,6,=,stucia,site+*UNKNOWN*,,,,,,
5,5,=,stucue,site+*UNKNOWN*,,,,,,
5,1,=,suanliuliu,**UNKNOWN*+*UNKNOWN*+*UNKNOWN*,,,,,,
5,5,=,suivre,*UNKNOWN*+reclining,,,,,,
5,1,!=,sulcea,wool+*UNKNOWN*,,,,,,
5,4,=,sumsio,argument+*UNKNOWN*,,,,,,
5,1,=,surfua,relax+*UNKNOWN*,,,,,,
5,2,=,tagkue,*snug+*UNKNOWN*,,,,,,
5,2,=,tagria,snug+*UNKNOWN*,,,,,,
5,1,=,taksio,ceramic+*UNKNOWN*,,,,,,
5,1,=,tamsui,shape+*UNKNOWN*,,,,,,
5,1,=,tarsensi,star+*UNKNOWN*,,,,,,
5,2,=,tcacuo,city+*UNKNOWN*,,,,,,
5,10,!=,tcegoi,much+*UNKNOWN*,,,,,,
5,1,=,telbie,lock+*UNKNOWN*,,,,,,
5,1,=,telfyduo,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,?=,temprano,time+*UNKNOWN*,,,,,,
5,16,=,tersui,3rd-place-of+*UNKNOWN*,,,,,,
5,5,=,tetsuo,1E12+*UNKNOWN*,,,,,,
5,1,=,tilbysiu,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,tongysanduo,tone+Spanish+*UNKNOWN*,,,,,,
5,2,=,torkrilu,short+*UNKNOWN*,,,,,,
5,2,=,torpuo,short+*UNKNOWN*,,,,,,
5,17,=,torsuo,short+*UNKNOWN*,,,,,,
5,1,=,tovnursia,*UNKNOWN*+secure+*UNKNOWN*,,,,,,
5,1,=,tracia,behave+*UNKNOWN*,,,,,,
5,2,?=,tricybitce,tree+*UNKNOWN*,,,,,,
5,1,=,tsigrinia,seed+group+*UNKNOWN*,,,,,,
5,2,=,tsukue,thick+*UNKNOWN*,,,,,,
5,18,=,tsumue,thick+*UNKNOWN*,,,,,,
5,1,=,tuiste,*UNKNOWN*+list,,,,,,
5,1,=,vapmuo,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,!=,verpajne,child+*UNKNOWN*,,,,,,
5,3,=,versio,child+*UNKNOWN*,,,,,,
5,1,=,vetvia,**UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,viadja,*UNKNOWN*+food,,,,,,
5,1,=,vidydui,poison+*UNKNOWN*,,,,,,
5,1,=,vierdui,*UNKNOWN*+*UNKNOWN*,,,,,,
5,4,!=,vijgoi,airplane+*UNKNOWN*,,,,,,
5,8,=,vizgoi,here-(at)+*UNKNOWN*,,,,,,
5,4,=,vlasui,word+*UNKNOWN*,,,,,,
5,2,=,vremia,reclining+*UNKNOWN*,,,,,,
5,2,=,vribie,brave+*UNKNOWN*,,,,,,
5,5,=,vurgoi,Ukrainian+*UNKNOWN*,,,,,,
5,1,=,xuiski,*UNKNOWN*+describe,,,,,,
5,2,=,zavbiu,*UNKNOWN*+*UNKNOWN*,,,,,,
5,2,!=,zdalia,nest+*UNKNOWN*,,,,,,
5,2,=,zvobei,*UNKNOWN*+carry,,,,,,
5,1,=,zvobue,*UNKNOWN*+*UNKNOWN*,,,,,,
5,2,=,zvogoi,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,zvorua,*UNKNOWN*+*UNKNOWN*,,,,,,
5,1,=,zvospetyduo,*UNKNOWN*+*UNKNOWN*+*UNKNOWN*,,,,,,
5,,,,,,,,,,
5,,,,,,,,,,
6,,,,,,,,,,
6,,,,,,,,,,
6,,,,,,,,,,
6,2,?@,bansusybilga,language+*UNKNOWN*+obliged,,,,,,
6,2,?@,bavylamnancivylamnanci,*future+adjacent+south+louse+adjacent+*UNKNO,,,,,,
6,2,?@,bavylamnancvylamnanci,bavylamnancvylamnanci,,,,,,
6,2,?@,bavylamnanvylamnanci,*future+adjacent+1E-9+adjacent+*UNKNOWN*,,,,,,
6,2,?@,bavylamnavylamnanci,*future+adjacent+1E-9+adjacent+*UNKNOWN*,,,,,,
6,2,?@,bavylamnvylamnanci,bavylamnvylamnanci,,,,,,
6,2,?@,bavylamvylamnanci,*future+*UNKNOWN*+adjacent+*UNKNOWN*,,,,,,
6,2,?@,bavylavylamnanci,*future+*UNKNOWN*+adjacent+*UNKNOWN*,,,,,,
6,2,?@,bavylvylamnanci,bavylvylamnanci,,,,,,
6,2,?@,bavyvylamnanci,bavyvylamnanci,,,,,,
6,1,?@,ckamyslarai,*UNKNOWN*+celebrate+superlative,,,,,,
6,1,?@,cnibritetri,emotion+predicate+*UNKNOWN*,,,,,,
6,2,?@,cribritetri,lose+predicate+*UNKNOWN*,,,,,,
6,1,?@,gabri'a,*UNKNOWN*+cause,,,,,,
6,1,?@,glecylai,*UNKNOWN*+quantity,,,,,,
6,1,?@,javyseljirna,and/or+2nd-place-of+horn,,,,,,
6,4,?@,jaxri'a,*UNKNOWN*+cause,,,,,,
6,8,?@,jaxybaibroda,*UNKNOWN*+force+predicate-var-1,,,,,,
6,2,?@,jaxybroda,*UNKNOWN*+predicate-var-1,,,,,,
6,6,?@,jaxycfipu,*UNKNOWN*+confusing,,,,,,
6,2,?@,jaxyjaxri'a,*UNKNOWN*+*UNKNOWN*+cause,,,,,,
6,2,?@,jaxyxaxyckaji,*UNKNOWN*+*UNKNOWN*+quality,,,,,,
6,4,?@,jazbai,*UNKNOWN*+force,,,,,,
6,2,?@,jazga'i,*UNKNOWN*+modify,,,,,,
6,2,?@,jazjde,**UNKNOWN*+warn,,,,,,
6,1,?@,jazyselpi'opopri'a,*UNKNOWN*+2nd-place-of+piano+break+cause,,,,,,
6,2,?@,jazyxai,*UNKNOWN*+injure,,,,,,
6,2,?@,jazyzdi,*UNKNOWN*+amusing,,,,,,
6,1,?@,jecjibgu'u,*polity+job+*UNKNOWN*,,,,,,
6,1,?@,jmanyji'o,*UNKNOWN*+tip,,,,,,
6,1,?@,koxtinka'e,*UNKNOWN*+hear+able,,,,,,
6,4,?@,lecpi'irundo,late+multiply+*UNKNOWN*,,,,,,
6,2,?@,leflogji,*UNKNOWN*+logic,,,,,,
6,1,?@,lifcuspe,experience+*UNKNOWN*,,,,,,
6,2,?@,luftybardji,*UNKNOWN*+out+desire,,,,,,
6,<5>,?@,mobciska,*too-few+write,,,,,,
6,2,?@,nartycpu,*UNKNOWN*+pull,,,,,,
6,1,?@,nengoikru,energy+*UNKNOWN*+curve,,,,,,
6,3,?@,pantyzdu,protest+*UNKNOWN*,,,,,,
6,1,?@,parle'e,climb+*UNKNOWN*,,,,,,
6,2,?@,purjyralju,*UNKNOWN*+principal,,,,,,
6,2,?@,radtraci,*yield+*UNKNOWN*,,,,,,
6,1,?@,ri'orctacu,green+*UNKNOWN*,,,,,,
6,4,?@,rirkyxarju,*UNKNOWN*+pig,,,,,,
6,7,?@,sairdicne,meal+*UNKNOWN*,,,,,,
6,nn,?@,selzu'o,2nd-place-of+*UNKNOWN*,,se+zu'o,  ,  zu'o2 zu'o1,,
6,12,?@,sezyjaxybandu,self+*UNKNOWN*+defend,,,,,,
6,2,?@,smujazga'i,meaning+*UNKNOWN*+modify,,,,,,
6,2,?@,sorve'o,many-(of)+*UNKNOWN*,,,,,,
6,1,?@,sranantongo,support+south+*UNKNOWN*,,,,,,
6,1,?@,su'itamva,*argument+*UNKNOWN*,,,,,,
6,4,?@,tcabapra,city+*UNKNOWN*,,,,,,
6,3,?@,tentykosta,*UNKNOWN*+coat,,,,,,
6,2,?@,tolcitynorgo,*opposite-of-+young+*UNKNOWN*,,,,,,
6,4,?@,tolsimnycau,opposite-of-+*UNKNOWN*+without,,,,,,
6,1,?@,tongysatro,tone+*UNKNOWN*,,,,,,
6,1,?@,tutklare,territory+*UNKNOWN*,,,,,,
6,1,?@,vapmuvcko,**UNKNOWN*+move+soak-up,,,,,,
6,11,?!@,velmazyvelpemci,*4th-place-of+*UNKNOWN*+4th-place-of+poem,,,,,,
6,2,?@,vencyspati,*UNKNOWN*+plant,,,,,,
6,1,?@,vende'e,sell+*UNKNOWN*,,,,,,
6,6,?@,vendredi,sell+*UNKNOWN*,,,,,,
6,1,?@,viglibjo,*UNKNOWN*+Libyan,,,,,,
6,1,?@,vilgelxygau,violent+*UNKNOWN*+do,,,,,,
6,1,?@,xluzdu,influence+*UNKNOWN*,,,,,,
6,3,?@,xorvygugde,*UNKNOWN*+country,,,,,,
6,2,?@,xorvyselsanga,*UNKNOWN*+2nd-place-of+sing,,,,,,
6,7,?@,xrobau,*UNKNOWN*+language,,,,,,
6,5,?@,xrogu'e,*UNKNOWN*+country,,,,,,
6,3,?@,xropre,*UNKNOWN*+person,,,,,,
6,2,?@,ze'urza'onalsnada,*UNKNOWN*+continuing-too-long+other-than-+success,,,,,,
6,,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
7,,,,,,,,,,
7,,,,,,,,,,
7,<4>,r@,bicyzdajozrismysa'istu,bee+nest+*UNKNOWN*+rice+stand+site,,,,,bicyzdajomrisysaistu,bee+nest+union-with+rice+meal+site
7,<2>,r@,cerkemxemklatro,morning+type-of+*UNKNOWN*+come+control,,,,,,
7,<1>,r@,cetcipselzba,*UNKNOWN*+test+2nd-place-of+make,,,,,crecipselzba,expert+test+2nd-place-of+make
7,<1>,r@,cetselfinti,*UNKNOWN*+2nd-place-of+invent,,,,,creselfi'i,expert+2nd-place-of+invent
7,<1>,rt@,cetselyla'u,**UNKNOWN*+2nd-place-of+lake,,,,,,
7,15[15],r@,ckuso'u,book+*UNKNOWN*,,,,,ckusro,book+store
7,3[3],r@,cutcyxemklama,shoe+*UNKNOWN*+come,,,,,cucyxelkla,shoe+5th-place-of+come
